,nb_cores,environement,penalty,lambda,Duality gap interval,nb_threads,solver,Tolerance,Dataset,Primal objective,Best dual,Relative duality gap,Diff,Relative optimality gap,timestamp,epoch
0,1,cyanure_benchmark_mkl,l2,1.383e-09,5,4,catalyst-svrg,1e-05,real-sim,0.03379436271787852,-15.075509851284673,447.09540286756607,0.0,6.758986514490612,1019,5
1,1,cyanure_benchmark_mkl,l2,1.383e-09,5,4,catalyst-svrg,1e-05,real-sim,0.016330893299635867,-2.0257583705573214,125.0445536805075,0.0,2.749985169196625,2270,10
2,1,cyanure_benchmark_mkl,l2,1.383e-09,5,4,catalyst-svrg,1e-05,real-sim,0.010492068712906356,-0.5078760472960202,49.40571113218872,0.0,1.4095954068575358,3502,15
3,1,cyanure_benchmark_mkl,l2,1.383e-09,5,4,catalyst-svrg,1e-05,real-sim,0.007960617700731792,-0.17081222196293216,22.45715676651951,0.0,0.8284628569443868,4701,20
4,1,cyanure_benchmark_mkl,l2,1.383e-09,5,4,catalyst-svrg,1e-05,real-sim,0.006673517102546642,-0.07015236197061012,11.512052474375121,0.0,0.5329896089846918,5950,25
5,1,cyanure_benchmark_mkl,l2,1.383e-09,5,4,catalyst-svrg,1e-05,real-sim,0.005937757579859453,-0.0326514181830973,6.498947665672495,0.0,0.3640849746521502,7296,30
6,1,cyanure_benchmark_mkl,l2,1.383e-09,5,4,catalyst-svrg,1e-05,real-sim,0.005479455833990378,-0.016022823829008284,3.924163331989076,0.0,0.2588749346688926,8389,35
7,1,cyanure_benchmark_mkl,l2,1.383e-09,5,4,catalyst-svrg,1e-05,real-sim,0.0051767950400548185,-0.0076645023813684925,2.480549707312216,0.0,0.18939460971193425,9572,40
8,1,cyanure_benchmark_mkl,l2,1.383e-09,5,4,catalyst-svrg,1e-05,real-sim,0.004968643142173944,-0.003107046680843382,1.6253310193422237,0.0,0.141610219414425,11052,45
9,1,cyanure_benchmark_mkl,l2,1.383e-09,5,4,catalyst-svrg,1e-05,real-sim,0.004821048604223483,-0.0004684752061048514,1.097172885934907,0.0,0.10772767940875283,12282,50
