,nb_cores,environement,penalty,lambda,Duality gap interval,nb_threads,solver,Tolerance,Dataset,Primal objective,Best dual,Relative duality gap,Diff,Relative optimality gap,timestamp,epoch
0,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.039564342278773555,-137.78111901122088,3483.4569568325933,0.0,10.107388005515723,66079,5
1,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.021262897492995352,-119.99814126815035,5644.546055173402,0.0,4.969786563592018,142950,10
2,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.016692355550825204,-48.324938858760994,2896.034119757412,0.0,3.686739069401102,214814,15
3,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.01192940759743484,-1.9393942437359828,163.57255256774084,0.0,2.349679150931644,296628,20
4,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.011020004351508282,-1.9393942437359828,176.98851886755764,0.0,2.0943904848044186,366893,25
5,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.009162501018644735,-0.9016717514747355,99.4089114576825,0.0,1.5729501333457365,443791,30
6,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.008285127580619396,-0.9016717514747355,109.83015894455623,0.0,1.32665290965292,515674,35
7,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.007221983752871817,-0.32316877388400567,45.747923138915645,0.0,1.0282060205497878,590862,40
8,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.006318989936452772,-0.13746957584530253,22.754992052174792,0.0,0.7747166164297505,667786,45
9,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.005723303236846577,-0.13746957584530253,25.01927176604493,0.0,0.6074947996467523,742968,50
10,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.005605579702604617,-0.06429266200954833,12.46940466829415,0.0,0.5744473213547738,811595,55
11,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.005121905743365149,-0.06429266200954833,13.55248831801175,0.0,0.4386698426094544,886800,60
12,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.004646966479177859,-0.06429266200954833,14.835404730727257,0.0,0.30534437693851807,965265,65
13,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.004324211703177367,-0.06429266200954833,15.868065308251916,0.0,0.21474030594973784,1043801,70
14,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.004154930295885671,-0.02699276174806574,7.496561873684073,0.0,0.16721944558200771,1119078,75
15,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0040466649297606246,-0.02699276174806574,7.670372323033541,0.0,0.1368270745082949,1192655,80
16,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0039535526513039074,-0.0047249902476554,2.1951251606822706,0.0,0.1106884946497381,1266165,85
17,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003878161254682344,-0.0047249902476554,2.2183583758799683,0.0,0.08952453997154919,1339755,90
18,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003781888918206685,-0.0047249902476554,2.2493730910256136,0.0,0.06249886519645909,1418264,95
19,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003760088433657879,-0.0047249902476554,2.256616787350091,0.0,0.056379009514922106,1488549,100
20,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0037403199725985874,-0.0047249902476554,2.26325829936221,0.0,0.0508295856726169,1558789,105
21,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003665298327689687,-0.0007318982690993426,1.199683137268849,0.0,0.02976942809648018,1645709,110
22,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0036442945341271563,-0.0007318982690993426,1.2008340056615756,0.0,0.02387322037321998,1724241,115
23,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003629921450533916,-0.0007318982690993426,1.2016292305696283,0.0,0.019838392748523188,1804385,120
24,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003625846580300904,-0.0007318982690993426,1.20185582949806,0.0,0.018694490754455298,1876285,125
25,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0036194921904221513,0.0029684377656981316,0.1798745211957718,0.0,0.01691067953158431,1953121,130
26,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003617098421358116,0.0031780587699124837,0.12137896189199783,0.0,0.016238698082088183,2023433,135
27,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0036122882600990547,0.0031973281259649,0.11487459035807283,0.0,0.014888384393212498,2098617,140
28,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003607142203981817,0.0031973281259649,0.11361184418084079,0.0,0.013443777935219314,2175435,145
29,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0036046477094588344,0.0033997243439956295,0.056849762301451105,0.0,0.01274352072557516,2247181,150
30,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.00359818067442029,0.0033997243439956295,0.055154631849228655,0.0,0.010928087631199113,2328719,155
31,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0035967032929601784,0.0033997243439956295,0.054766527266815544,0.0,0.010513355504387006,2398635,160
32,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003594372356241392,0.0033997243439956295,0.054153546976781354,0.0,0.009859012419038053,2470347,165
33,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003592708600986049,0.0033997243439956295,0.053715532881640736,0.0,0.009391961238166244,2540284,170
34,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003590935493405953,0.0033997243439956295,0.05324828300632115,0.0,0.00889421255401506,2610215,175
35,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0035868889403617614,0.0033997243439956295,0.05218020392548176,0.0,0.007758259791924072,2685147,180
36,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0035831700038127493,0.003454978434623511,0.03577602208458807,0.0,0.006714275887906014,2760047,185
37,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003581130098070421,0.003494620152802104,0.024157163492867836,0.0,0.0061416313341099505,2831666,190
38,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0035798183782343148,0.0035026540279093884,0.02155538135512518,0.0,0.005773403918173091,2901694,195
39,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003577332679993611,0.0035026540279093884,0.020875512222239233,0.0,0.005075616010436338,2975003,200
40,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.003574191219718458,0.0035026540279093884,0.020014931326115374,0.0,0.004193741872722699,3051616,205
41,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0035732396042536595,0.0035026540279093884,0.01975394436472845,0.0,0.003926603346702924,3121581,210
42,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0035701335381646956,0.0035382747244365955,0.00892370366193021,0.0,0.003054665103347869,3201553,215
43,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0035691921658766966,0.0035382747244365955,0.008662307884592964,0.0,0.0027904020530356345,3273139,220
44,4,cyanure_benchmark_openblas,l2,1.667e-09,5,4,acc-svrg,1e-05,ckn_mnist,0.0035670316965015596,0.0035382747244365955,0.008061877356786068,0.0,0.0021839127453957595,3354848,225
