,nb_cores,environement,penalty,lambda,Duality gap interval,nb_threads,solver,Tolerance,Dataset,Primal objective,Best dual,Relative duality gap,Diff,Relative optimality gap,timestamp,epoch
0,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6722758014075039,-89501.65738116356,133133.3501363269,0.0,175.44715144241388,10680,5
1,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6704300816879749,-87736.08882678031,130866.38212289465,0.0,175.4439348044212,19380,10
2,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6686199634357889,-86078.51092580672,128741.56359831276,0.0,175.44078021107768,28074,15
3,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6668435931874847,-84497.46931361659,126713.57574766851,0.0,175.43768443224988,36767,20
4,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6650995151098934,-82979.57142958119,124763.64009284475,0.0,175.4346449307767,45462,25
5,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6633865004297158,-81516.35973078645,122880.13558383136,0.0,175.43165956520684,54157,30
6,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6617034685786365,-80102.06682901175,121055.32513611262,0.0,175.42872645237406,62854,35
7,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6600494429221846,-78732.49770316907,119283.72729782625,0.0,175.42584389024336,71551,40
8,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6584235242713737,-77404.42843576122,117561.24136807492,0.0,175.42301031174827,80242,45
9,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.656824874199687,-76115.26325884351,115884.64912578363,0.0,175.42022425571648,88933,50
10,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6552527040594599,-74862.83016561958,114251.31854401363,0.0,175.41748434772802,97625,55
11,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6537062674447146,-73645.25485435691,112659.02168645302,0.0,175.41478928697984,106318,60
12,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6521848548059334,-72460.88068915265,111105.81967679912,0.0,175.41213783690068,115012,65
13,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6506877894460442,-71308.2164876787,109589.98821258986,0.0,175.40952881817307,123704,70
14,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6492144244284795,-70185.90153051428,108109.9681460802,0.0,175.40696110334486,132400,75
15,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6477641401025573,-69092.68144379629,106664.33186158958,0.0,175.4044336125164,141091,80
16,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.646336342060632,-68027.39107613516,105251.75978128056,0.0,175.40194530978067,149784,85
17,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6449304594049715,-66988.94195886367,103871.02347612684,0.0,175.3994952002025,158475,90
18,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6435459432452598,-65976.31282869496,102520.97315994411,0.0,175.39708232720034,167166,95
19,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6421822653719499,-64988.54223994751,101200.52814689823,0.0,175.39470577023414,175855,100
20,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6408389170692588,-64024.722635585946,99908.66935377376,0.0,175.39236464273677,184550,105
21,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6395154080410107,-63083.995462345076,98644.43324516059,0.0,175.3900580902419,193243,110
22,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.638211265430481,-62165.54705312376,97406.90682176751,0.0,175.38778528867593,201935,115
23,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.636926032920393,-61268.60508881332,96195.223382405,0.0,175.38554544278946,210626,120
24,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6356592699020951,-60392.4355097164,95008.5588750843,0.0,175.38333778470937,219318,125
25,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6344105507054225,-59536.33978497315,93846.12870848803,0.0,175.3811615725967,228009,130
26,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.633179463882712,-58699.65247392357,92707.1849321078,0.0,175.37901608939885,236701,135
27,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6319656115411579,-57881.73903060743,91591.01371839325,0.0,175.37690064168595,245395,140
28,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6307686087187665,-57081.99381445753,90496.93309724773,0.0,175.3748145585634,254084,145
29,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6295880828002166,-56299.8382785376,89424.29090495649,0.0,175.37275719065386,262774,150
30,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6284236729686437,-55534.71931257733,88372.46291805645,0.0,175.37072790914178,271466,155
31,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6272750296909242,-54786.10772234834,87340.85114845552,0.0,175.36872610487646,280155,160
32,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6261418142332695,-54053.49683012425,86328.88228065308,0.0,175.36675118752774,288848,165
33,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6250236982047559,-53336.4011833834,85336.00623509247,0.0,175.36480258479057,297538,170
34,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6239203631272273,-52634.35536081244,84361.69484412622,0.0,175.3628797416354,306230,175
35,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6228315000287337,-51946.912866150924,83405.44062921416,0.0,175.36098211959975,314924,180
36,32,cyanure_benchmark_mkl,l2,2e-10,5,4,ista,1e-05,alpha,0.6217568090596004,-51273.645101641065,82466.75566931358,0.0,175.35910919611894,323617,185
