,nb_cores,environement,penalty,lambda,Duality gap interval,nb_threads,solver,Tolerance,Dataset,Primal objective,Best dual,Relative duality gap,Diff,Relative optimality gap,timestamp,epoch
0,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.025450905692163128,-5912.547071501558,232312.8533782535,0.0,15.534511162199667,186713,5
1,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.01602812714308128,-3.6899284538201256,231.21582127971357,0.0,10.595883774598558,498305,10
2,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.013133985725114138,-3.6899284538201256,281.9450635205452,0.0,9.079018447040164,768913,15
3,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.011358382407657337,-1.1227632808242944,99.8488713029573,0.0,8.148396642926771,1055125,20
4,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.010119296245770558,-1.109220953384922,110.61443626561777,0.0,7.498971972399216,1327953,25
5,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.00918218455633345,-1.109220953384922,121.80142220838202,0.0,7.007816902736011,1617523,30
6,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.008439949795871574,-0.5542816952959617,66.67357729628797,0.0,6.618799916190812,1935991,35
7,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.007835047506819612,-0.4240959327073883,55.12806142378281,0.0,6.301761051701557,2236826,40
8,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.007330689960163287,-0.3566140379035847,49.64672218324744,0.0,6.0374192781911376,2523844,45
9,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.006902128421312374,-0.29247856870145006,43.37512704028159,0.0,5.81280339212133,2820740,50
10,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.006532693256594512,-0.25724387980665975,40.37792112724435,0.0,5.619176574626363,3098897,55
11,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.006210154356627316,-0.22934311811637417,37.93034101022386,0.0,5.450128831792595,3411633,60
12,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.00592563022989396,-0.19935815874657078,34.64336804899457,0.0,5.301005233333885,3731736,65
13,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.005672420228658354,-0.17453796779648992,31.769576434884797,0.0,5.16829386370942,4078038,70
14,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.005445211719932734,-0.15674690975505318,29.78619194571731,0.0,5.049210287878416,4354672,75
15,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.00523995266643852,-0.14152776051278285,28.009358580518654,0.0,4.941630768964816,4702631,80
16,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.005053389927981398,-0.12866103625841635,26.460342085616706,0.0,4.843850284699908,4969248,85
17,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.004883012708120317,-0.12121018588653784,25.822828268492646,0.0,4.754552886926376,5251208,90
18,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.004726709481787789,-0.10778033756646554,23.802403655597562,0.0,4.672631891933721,5532880,95
19,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.004582795442131653,-0.09919052726423859,22.64410969608996,0.0,4.5972042657824765,5828401,100
20,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.004449826620376804,-0.09469292633441684,22.280138399279565,0.0,4.527513201581511,6156910,105
21,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.004326627584490617,-0.09469292633441684,22.886082054729293,0.0,4.462942636797002,6409562,110
22,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0042120930451216895,-0.09469292633441684,23.48120478821975,0.0,4.402913271784621,6720481,115
23,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.00410538890639619,-0.07326939152876905,18.84712561935739,0.0,4.346987943694269,6976217,120
24,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.004005696052710391,-0.07104355940513657,18.73563407464879,0.0,4.294737341072522,7203250,125
25,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0039123400598748345,-0.06833257124220884,18.465907921203296,0.0,4.245807987526449,7456640,130
26,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0038247538889817348,-0.06100897287328763,16.951084604173072,0.0,4.1999026889890105,7768582,135
27,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.003742414429231544,-0.05803817408135856,16.508216735172205,0.0,4.156747274810016,8051706,140
28,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0036648436417060504,-0.05803817408135856,16.836466642364243,0.0,4.116091197225712,8320207,145
29,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0035916329388533015,-0.05446591795912676,16.164667126734855,0.0,4.077720309032723,8603967,150
30,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0035224252673263087,-0.04823441473379153,14.693523942497661,0.0,4.041447472920215,8943893,155
31,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0034568949204914286,-0.04463820330430189,13.912803059097952,0.0,4.007101980885992,9212026,160
32,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0033947717928758357,-0.04463820330430189,14.149102805077579,0.0,3.9745422663763366,9481546,165
33,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0033357680952750208,-0.04463820330430189,14.3816866248976,0.0,3.943617494513847,9736519,170
34,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.003279684953318361,-0.04463820330430189,14.610515625635713,0.0,3.914223432092963,10004918,175
35,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0032262789674519054,-0.04463820330430189,14.835816355197844,0.0,3.886232509554768,10259776,180
36,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.003175389956172837,-0.034430065588969216,11.842783426343741,0.0,3.859560773238176,10529354,185
37,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.003126839750298268,-0.03259870316323371,11.42544734188061,0.0,3.8341148418542548,10783253,190
38,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.003080465846095892,-0.03259870316323371,11.582393959844913,0.0,3.809809544624686,11097477,195
39,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.003036124817815611,-0.030901605404194114,11.177975958981413,0.0,3.786569709843603,11365375,200
40,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0029936800374576336,-0.028418218524788007,10.492737423242472,0.0,3.7643237286136775,11660822,205
41,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0029530152783594603,-0.02697417885211781,10.134452859012379,0.0,3.7430106847013795,11946936,210
42,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002914014412801049,-0.025858766092612312,9.873932118872396,0.0,3.722569713730488,12228887,215
43,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002876582245599265,-0.02472631374781306,9.595726329619318,0.0,3.70295092239871,12584563,220
44,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0028406235955445924,-0.023600424130777654,9.308184219758648,0.0,3.684104424727545,12910215,225
45,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0028061492950873066,-0.023600424130777654,9.410252502279421,0.0,3.6660358981756467,13124822,230
46,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0027727756326445295,-0.02176227557334396,8.848552662224686,0.0,3.648544233428786,13406092,235
47,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0027407393710747407,-0.02176227557334396,8.94029370432629,0.0,3.631753521648732,13631782,240
48,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0027098670027841066,-0.02176227557334396,9.03075411117427,0.0,3.615572824759162,13958035,245
49,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0026800944901504533,-0.019422054904059682,8.246779908483518,0.0,3.599968579628665,14285426,250
50,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0026513678319135675,-0.01856769968091341,8.003064402238211,0.0,3.5849124833419954,14609396,255
51,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0026236278483705846,-0.01784476116217225,7.801559593619505,0.0,3.570373518880146,14894951,260
52,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.00259682763781361,-0.017208509739968743,7.626743142050579,0.0,3.5563271043156175,15192195,265
53,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002570917922071056,-0.016556744619953306,7.440012914381833,0.0,3.5427474121786724,15459298,270
54,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.00254585532307552,-0.016235544249741836,7.377245439905238,0.0,3.5296117073375695,15742357,275
55,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0025216028388686026,-0.016235544249741836,7.438581048324974,0.0,3.5169005964802187,16027056,280
56,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0024981155450923445,-0.015285486250971798,7.118806746549732,0.0,3.504590534039522,16266487,285
57,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002475359274943596,-0.014560982678690222,6.882371430313691,0.0,3.4926636126531316,16534314,290
58,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.00245330445516866,-0.01389445050578453,6.6635655132454055,0.0,3.4811043325106814,16787238,295
59,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002431914986270754,-0.01341420380441401,6.515901616686101,0.0,3.469893773294501,17031163,300
60,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.00241116407632497,-0.01341420380441401,6.5633724540469975,0.0,3.4590178929326645,17272579,305
61,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.00239102422165076,-0.012575239733439,6.259352715698158,0.0,3.448462276310851,17542526,310
62,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002371466533808859,-0.012210868327569676,6.149078915297851,0.0,3.438211782540775,17798293,315
63,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002352468931236314,-0.011766037021845505,6.001569570426587,0.0,3.4282548383257723,18050653,320
64,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0023340056495037387,-0.011338796956983484,5.858084623485964,0.0,3.418577940120585,18322346,325
65,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0023160550190256647,-0.010962727139519821,5.733362139268912,0.0,3.4091697305524673,18561859,330
66,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0022985968440909195,-0.010840146217231422,5.715984120964297,0.0,3.400019624729523,18846494,335
67,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002281612438355592,-0.01028598013551934,5.508206548406035,0.0,3.391117828843129,19173510,340
68,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0022650804972475136,-0.010065276516764192,5.443672765270524,0.0,3.3824531768297885,19443457,345
69,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0022489858396469047,-0.009670145477042466,5.299780508427166,0.0,3.3740177120243278,19712566,350
70,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002233310734028487,-0.009523498621913606,5.264296265094711,0.0,3.3658021410536825,19997091,355
71,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0022180395036215726,-0.009523498621913606,5.293655999527429,0.0,3.3577982474741925,20235093,360
72,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002203155614824379,-0.008818684459360304,5.0027515078925875,0.0,3.3499973657634583,20532123,365
73,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002188644465408792,-0.00855886141723097,4.910576410423224,0.0,3.342391842662592,20873472,370
74,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0021744934755015656,-0.008524580203377558,4.920260189059105,0.0,3.3349750848609028,21114240,375
75,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002160689199000526,-0.00806697130410819,4.733517670121063,0.0,3.327740045043407,21424444,380
76,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.002147219276258595,-0.007869276678900845,4.664868681978583,0.0,3.320680245323434,21679169,385
77,4,cyanure_benchmark_netlib,l2,4e-10,5,4,svrg,1e-05,webspam,0.0021340720685218443,-0.007623588555801221,4.5723201049539375,0.0,3.313789585645825,21976323,390
